hh_id,value,fragile_level
7660682294,"[72.04498291015625, 28.545209884643555]",2.0
4346735483,"[24.097911834716797, 48.63918685913086]",1.0
1385044532,"[32.944580078125, -13.59787368774414]",2.0
6210252905,"[-27.458187103271484, -70.97383117675781]",2.0
4985420530,"[1.415563702583313, -92.56135559082031]",2.0
7046405937,"[-32.343841552734375, 68.46144104003906]",1.0
5675543820,"[6.830986022949219, 48.35464096069336]",2.0
3552388706,"[-29.80909538269043, 86.58235168457031]",1.0
6682809491,"[-28.419700622558594, 2.00073504447937]",2.0
2296390116,"[26.555152893066406, 41.699520111083984]",2.0
4862307990,"[-43.5999755859375, 43.536014556884766]",2.0
9735999713,"[4.149768829345703, -91.45796966552734]",2.0
5568144041,"[-55.70960235595703, 45.32084274291992]",1.0
3664683791,"[12.728195190429688, 95.52059936523438]",2.0
3044890129,"[-33.09392547607422, 29.367876052856445]",1.0
4383917107,"[27.165742874145508, 33.09110641479492]",2.0
5988287925,"[33.21534729003906, 28.686010360717773]",2.0
897190790,"[-67.5430679321289, 63.773109436035156]",2.0
3616812102,"[-13.391036987304688, 8.444031715393066]",1.0
8999792491,"[-36.03321838378906, 78.15518188476562]",1.0
6018600932,"[78.19615173339844, -18.30586051940918]",2.0
713330006,"[-31.81458282470703, 70.93307495117188]",1.0
2884731860,"[34.334686279296875, -104.4625015258789]",2.0
7542032053,"[-58.154273986816406, 38.40748977661133]",1.0
2555212519,"[-49.36289978027344, -21.43172836303711]",1.0
926134607,"[-67.43423461914062, 49.87936782836914]",1.0
7026139196,"[-18.442459106445312, 11.350130081176758]",2.0
3289527389,"[-24.28045654296875, 65.48204040527344]",1.0
4410105534,"[-26.145708084106445, 79.11519622802734]",1.0
2329385283,"[3.811882734298706, 78.0329818725586]",1.0
819943582,"[1.0191842317581177, 18.382244110107422]",2.0
9522071049,"[85.68074798583984, 51.24896240234375]",1.0
681709948,"[3.859588146209717, 40.65195846557617]",2.0
6234010858,"[-16.31315803527832, 22.490528106689453]",1.0
2146328395,"[5.386630535125732, 98.13362121582031]",1.0
3539799293,"[34.048728942871094, 81.781982421875]",3.0
788885943,"[-34.74028015136719, 69.1336898803711]",1.0
5807534293,"[-35.25110626220703, -2.4150123596191406]",2.0
2718971038,"[6.902024745941162, 53.70503616333008]",1.0
7100011557,"[11.810145378112793, 96.02391815185547]",1.0
1351389384,"[83.45989990234375, 2.336057662963867]",2.0
7422974796,"[50.228294372558594, 50.13127517700195]",1.0
7995060147,"[-38.370059967041016, 66.78045654296875]",1.0
1747995472,"[-27.768516540527344, 57.57461929321289]",1.0
2078798636,"[-9.043834686279297, 37.808536529541016]",1.0
4017993603,"[-32.1131477355957, 73.69662475585938]",1.0
161670177,"[100.18384552001953, -11.489043235778809]",2.0
5017583201,"[-38.368675231933594, 23.170997619628906]",1.0
5677273828,"[6.764584064483643, -95.34467315673828]",2.0
8797451482,"[29.204118728637695, 11.081191062927246]",2.0
1689241106,"[42.23280334472656, -80.50483703613281]",2.0
722465284,"[60.89754104614258, 32.74798583984375]",1.0
4786383967,"[-34.48873519897461, 87.76428985595703]",1.0
3163422857,"[6.572596549987793, -65.13407897949219]",2.0
4253458796,"[-11.785447120666504, 23.163602828979492]",2.0
3575219369,"[-24.078144073486328, 41.41728210449219]",2.0
552305692,"[-22.905874252319336, 50.99619674682617]",1.0
8508883099,"[13.547924041748047, 26.700502395629883]",1.0
2177799048,"[-50.896610260009766, 55.140037536621094]",1.0
5209195183,"[-12.035008430480957, 88.4156494140625]",1.0
4790095326,"[-0.2383468747138977, 36.78578567504883]",1.0
7726904515,"[-42.993263244628906, 40.273895263671875]",2.0
4998006277,"[8.447335243225098, -102.38484191894531]",1.0
4380930886,"[-6.82322883605957, 51.944793701171875]",2.0
2179119786,"[-43.97846221923828, 20.546659469604492]",1.0
8646484562,"[53.56825637817383, 0.4989096224308014]",2.0
9872472365,"[90.69470977783203, 17.90443229675293]",2.0
3723211834,"[27.121503829956055, 31.630821228027344]",2.0
577503971,"[5.504842281341553, 65.80958557128906]",1.0
8570149853,"[19.352413177490234, 87.07701873779297]",1.0
4945912424,"[-26.115039825439453, 61.365211486816406]",1.0
1175793472,"[23.457910537719727, -100.8625717163086]",2.0
4619309117,"[23.48160171508789, 84.66072082519531]",1.0
5262709998,"[-38.17012405395508, 30.764673233032227]",1.0
6599024010,"[46.47783660888672, 61.15705108642578]",1.0
1752983603,"[98.42930603027344, 29.025859832763672]",1.0
134596793,"[-57.49272155761719, 54.70124053955078]",1.0
124230985,"[-67.28907775878906, -17.28523826599121]",2.0
3776434606,"[19.603931427001953, 43.79875946044922]",2.0
8978572661,"[-20.140363693237305, 83.78720092773438]",1.0
1893849883,"[-37.42990493774414, 54.422637939453125]",1.0
9021269644,"[-34.47774887084961, 83.50997924804688]",1.0
1299039313,"[-6.437256336212158, 7.137280464172363]",1.0
2409619963,"[-11.530150413513184, 77.93891906738281]",1.0
2105360841,"[-52.286903381347656, 42.163394927978516]",1.0
2094976349,"[-14.813202857971191, 42.20576095581055]",1.0
6836491946,"[29.073665618896484, 14.306325912475586]",2.0
1574372227,"[-34.275753021240234, 27.9190731048584]",1.0
5016564970,"[-37.99937438964844, 36.719566345214844]",2.0
5412819942,"[-17.9164981842041, 62.23428726196289]",2.0
1105205082,"[-45.16400146484375, 51.700809478759766]",1.0
7539223828,"[56.68145751953125, 29.12849998474121]",2.0
8926068722,"[10.982842445373535, -97.72803497314453]",1.0
5418910928,"[-64.62665557861328, -9.263060569763184]",1.0
4011512253,"[-53.18982696533203, 68.38762664794922]",1.0
6851430292,"[52.639461517333984, 1.4763649702072144]",2.0
5549367534,"[35.7220344543457, 67.45402526855469]",1.0
2233526153,"[34.925880432128906, 62.35374069213867]",2.0
2050668911,"[29.525697708129883, 71.4356689453125]",2.0
5522425927,"[-31.66282081604004, 81.30374145507812]",1.0
6559570184,"[23.67827606201172, 34.17765808105469]",2.0
6688951303,"[63.767234802246094, 56.68028259277344]",2.0
6952293960,"[-40.86812210083008, 64.20529174804688]",1.0
1489374415,"[-50.525028228759766, 25.242385864257812]",1.0
7143417950,"[0.5769863128662109, 91.9305191040039]",2.0
2975798027,"[74.04048919677734, 21.083335876464844]",3.0
3323102337,"[13.943504333496094, 54.89075469970703]",1.0
5604907177,"[-25.41874122619629, 77.7626724243164]",1.0
3327638383,"[32.64860153198242, 62.57568359375]",1.0
8974849083,"[-63.590152740478516, 43.407493591308594]",1.0
6634344856,"[74.29119110107422, 14.163905143737793]",3.0
1766655690,"[20.045391082763672, 36.52491760253906]",1.0
8412127425,"[49.708431243896484, 24.922212600708008]",2.0
3116934105,"[19.87683868408203, 49.25910568237305]",1.0
1326629266,"[-64.62218475341797, 63.77663040161133]",1.0
6647686868,"[10.467142105102539, 87.00819396972656]",2.0
271330839,"[22.130332946777344, 34.80985641479492]",2.0
4323351649,"[50.62046432495117, 10.082353591918945]",1.0
8551372038,"[-46.63771438598633, 46.40951156616211]",1.0
563963987,"[-62.53468704223633, 53.6848030090332]",1.0
8138738838,"[20.224960327148438, -108.83100128173828]",2.0
7051926870,"[-19.802400588989258, 57.16505432128906]",1.0
8970440261,"[40.2055778503418, 25.27980613708496]",2.0
8508378870,"[-87.59697723388672, 34.02532196044922]",
9365810100,"[32.2365837097168, 73.15816497802734]",1.0
3210517393,"[74.87718963623047, 17.93976402282715]",3.0
183119528,"[-59.945926666259766, 71.41934967041016]",1.0
5280828764,"[-86.82908630371094, -26.011987686157227]",2.0
9885936629,"[-50.140220642089844, 45.202110290527344]",1.0
941795134,"[2.2116811275482178, 28.27048683166504]",2.0
4770745219,"[-38.833526611328125, 35.75446319580078]",1.0
6723830502,"[-16.06141471862793, 41.539100646972656]",1.0
1062187555,"[-7.560257911682129, 54.372493743896484]",1.0
4007215160,"[73.45478057861328, 37.982032775878906]",2.0
1206653407,"[-55.55963134765625, 75.00172424316406]",1.0
4611166889,"[41.59662628173828, -90.75765228271484]",1.0
2762745768,"[-31.221025466918945, 46.87852478027344]",2.0
1421858955,"[1.2315119504928589, -102.62052917480469]",2.0
3111579598,"[21.832674026489258, 57.05916976928711]",2.0
3783373807,"[-23.910541534423828, 63.09733200073242]",1.0
5031886641,"[18.874910354614258, 39.334266662597656]",1.0
2317686173,"[-22.068614959716797, -22.080102920532227]",1.0
1184381593,"[63.65804672241211, 27.977447509765625]",2.0
4097719929,"[8.01301383972168, 93.67497253417969]",2.0
7233483369,"[35.821285247802734, -50.129817962646484]",2.0
4506013235,"[87.04148864746094, 55.72880172729492]",1.0
7858984587,"[-30.268159866333008, 28.31947135925293]",1.0
723947997,"[-50.69719314575195, 40.020912170410156]",2.0
3062783546,"[71.55609130859375, 34.40846252441406]",2.0
3649189215,"[-28.185033798217773, 50.50115203857422]",1.0
619420742,"[-12.299469947814941, 72.94427490234375]",2.0
6416428924,"[-33.081058502197266, 61.273189544677734]",2.0
4157734586,"[7.956826686859131, -98.622314453125]",1.0
3786923859,"[18.221046447753906, -107.54341888427734]",1.0
5289936333,"[-53.4305419921875, 62.349884033203125]",2.0
7547529825,"[4.948840618133545, -97.83090209960938]",1.0
1935952480,"[19.263063430786133, 94.1597900390625]",1.0
369553823,"[32.51706314086914, -53.456180572509766]",2.0
2023662120,"[-10.93710994720459, 85.5809097290039]",2.0
1943228951,"[-9.897019386291504, 27.82681655883789]",1.0
7921941952,"[25.05622100830078, -79.91889953613281]",2.0
7629270238,"[101.57592010498047, -14.652741432189941]",1.0
3233618533,"[-65.14591979980469, 60.071922302246094]",2.0
399307804,"[8.672210693359375, -100.5485610961914]",1.0
7745486520,"[6.459017753601074, 66.6852798461914]",1.0
7295783501,"[99.2721176147461, 27.155216217041016]",1.0
3432737007,"[-53.33525848388672, 53.56420135498047]",1.0
7697868983,"[-44.50700759887695, 42.47616195678711]",2.0
2673235656,"[-11.75117015838623, 86.69349670410156]",2.0
6726163370,"[9.137513160705566, -101.60865020751953]",1.0
3080491568,"[-84.61476135253906, 46.64523696899414]",
8625464520,"[31.786029815673828, -92.06922149658203]",1.0
4118087715,"[-44.954368591308594, -20.370498657226562]",1.0
8847028026,"[23.348758697509766, -37.507659912109375]",1.0
4265646460,"[13.092720031738281, 69.16582489013672]",1.0
9570129972,"[-3.0010159015655518, 88.61653137207031]",1.0
3903044374,"[-59.876609802246094, 71.96101379394531]",1.0
671372128,"[1.7975878715515137, -95.18853759765625]",2.0
864479752,"[-50.01511001586914, 36.917301177978516]",1.0
403652183,"[-9.138435363769531, 31.53446388244629]",2.0
6729721517,"[-58.72785568237305, 66.95220947265625]",2.0
5299280814,"[64.68429565429688, 41.24263381958008]",2.0
2268375264,"[8.524955749511719, -21.8223876953125]",1.0
7566084653,"[-61.93767547607422, 54.68082046508789]",1.0
2991525769,"[-28.740995407104492, 63.0068359375]",2.0
9045785905,"[5.8400797843933105, 35.039329528808594]",1.0
1529752710,"[33.203121185302734, 11.046952247619629]",1.0
2698259550,"[-38.28793716430664, 41.76344299316406]",1.0
7497173322,"[7.825448036193848, -98.64969635009766]",2.0
8738664487,"[24.78384780883789, -97.4670639038086]",1.0
1089307591,"[73.63365936279297, 14.655281066894531]",2.0
3106782768,"[-28.418930053710938, 89.478271484375]",2.0
6569412499,"[3.319539785385132, 4.013499736785889]",1.0
3100806542,"[-48.96113204956055, 24.039289474487305]",1.0
7487984734,"[15.188340187072754, 85.4173583984375]",2.0
3276531403,"[-49.40370559692383, 44.8622932434082]",1.0
5982281860,"[-32.65385818481445, 30.829723358154297]",1.0
7976654331,"[100.22652435302734, -6.34153413772583]",2.0
3621787321,"[10.869555473327637, -104.09143829345703]",2.0
2276599278,"[-13.634211540222168, 59.21512222290039]",2.0
6137673317,"[2.6017210483551025, -101.16580200195312]",1.0
6315928529,"[13.667621612548828, -2.348814010620117]",2.0
9082563275,"[92.28895568847656, 53.75699996948242]",1.0
9526311627,"[18.154102325439453, -93.32936096191406]",1.0
477633938,"[61.326026916503906, 30.405885696411133]",2.0
2295052957,"[29.34114646911621, 59.47480773925781]",1.0
5306964123,"[-37.71626663208008, 47.77662658691406]",1.0
5886314373,"[2.65808367729187, -26.06662940979004]",1.0
3136217647,"[16.31132698059082, 95.59539794921875]",2.0
1699384204,"[-50.374149322509766, 27.77375030517578]",1.0
5168752972,"[-24.63066864013672, 30.03076171875]",2.0
1516983855,"[27.943531036376953, -92.7972412109375]",2.0
7629801227,"[9.64866828918457, -8.806316375732422]",2.0
3983750851,"[-25.48468017578125, 56.72832107543945]",1.0
1155371045,"[18.34014892578125, -99.6513442993164]",2.0
6354548775,"[100.27645874023438, -15.286508560180664]",1.0
728850210,"[17.739723205566406, -88.98004913330078]",1.0
3998846548,"[55.36529541015625, 39.29915237426758]",2.0
1485313846,"[17.0200252532959, 23.275970458984375]",2.0
663011758,"[11.87690544128418, -85.37448120117188]",2.0
2764845390,"[34.910064697265625, -58.86502456665039]",2.0
3298217097,"[10.173349380493164, 53.04608154296875]",1.0
5480105989,"[-48.674591064453125, 62.89229965209961]",1.0
726649557,"[5.2997870445251465, 82.20652770996094]",2.0
7693067927,"[67.95710754394531, 35.24931716918945]",2.0
1414193724,"[-27.143741607666016, -77.63848114013672]",2.0
9007498355,"[-30.15036392211914, 70.7794189453125]",1.0
1026720263,"[48.52742004394531, 20.014375686645508]",1.0
1530481367,"[6.773802757263184, 52.70011901855469]",2.0
9503288593,"[9.97000789642334, 41.965538024902344]",2.0
9865715437,"[-31.645774841308594, 71.15178680419922]",2.0
4104371997,"[-27.193567276000977, 16.146682739257812]",2.0
478022017,"[-44.98530578613281, -59.76531219482422]",2.0
2932178461,"[10.998693466186523, 49.20803451538086]",2.0
4519862646,"[29.47685432434082, 85.63753509521484]",1.0
4632496904,"[68.34739685058594, 11.56781005859375]",2.0
115706426,"[-26.248754501342773, 15.295821189880371]",2.0
9141545796,"[-38.401084899902344, -43.18567657470703]",1.0
4269667824,"[20.73554039001465, 87.41426849365234]",1.0
9858483449,"[-7.301138401031494, 51.967227935791016]",1.0
7725577981,"[0.9621813297271729, -99.78628540039062]",2.0
1628800563,"[22.8306884765625, -30.60787582397461]",1.0
1595908128,"[-9.2034912109375, 54.29389572143555]",1.0
9763972178,"[52.692501068115234, 61.968990325927734]",2.0
7203494639,"[-67.00016784667969, 35.529579162597656]",1.0
9721527680,"[11.488036155700684, -27.424335479736328]",1.0
5546041932,"[89.26038360595703, 50.26786804199219]",1.0
6087149151,"[-18.828821182250977, 2.7222325801849365]",1.0
5811562817,"[66.04521942138672, 34.19438552856445]",1.0
8541682848,"[9.101961135864258, -100.86550903320312]",1.0
3291823691,"[33.123619079589844, -0.6697721481323242]",2.0
9417233301,"[-38.23972702026367, 46.620338439941406]",1.0
8886600806,"[58.4914436340332, -29.971723556518555]",1.0
5308245505,"[93.56629943847656, 31.510833740234375]",1.0
5752899139,"[21.614288330078125, 61.39277267456055]",2.0
3578583658,"[19.140300750732422, 39.87639236450195]",1.0
1135325773,"[-2.21445894241333, 34.64404296875]",2.0
2128369630,"[97.82762908935547, 39.218544006347656]",2.0
888950480,"[20.1561336517334, 28.91887855529785]",1.0
3089650362,"[15.765483856201172, 8.796931266784668]",1.0
8596797145,"[39.49274444580078, 57.413726806640625]",2.0
7760306468,"[23.667367935180664, -63.962913513183594]",2.0
3942262600,"[1.2840468883514404, 3.044614315032959]",2.0
3987532599,"[7.822581768035889, -89.15123748779297]",2.0
1906455198,"[3.3066697120666504, -1.355719804763794]",1.0
1555322600,"[-58.556922912597656, 72.31704711914062]",1.0
5954340538,"[42.619781494140625, 70.83790588378906]",1.0
569939107,"[2.3076069355010986, 50.86683654785156]",2.0
3873876851,"[-41.36785125732422, 13.531031608581543]",1.0
6305832402,"[-11.56346607208252, 21.805482864379883]",2.0
2950602482,"[24.58340835571289, 17.66989517211914]",2.0
7785553907,"[20.281177520751953, 93.4885025024414]",1.0
5031425802,"[-58.64059829711914, 66.08280944824219]",1.0
2515482068,"[-13.848299980163574, 34.8213996887207]",2.0
2097859228,"[46.69111251831055, 16.19527816772461]",2.0
824591856,"[54.84730911254883, 41.62858200073242]",2.0
8035489210,"[-37.93785858154297, 71.17955780029297]",1.0
423613633,"[-44.79181671142578, 52.142234802246094]",1.0
9221165129,"[56.82932662963867, 34.79066848754883]",1.0
2055457292,"[79.03157806396484, 22.477920532226562]",2.0
2642670325,"[103.18170928955078, 19.915733337402344]",2.0
3327600807,"[-52.448062896728516, 64.94197845458984]",1.0
8395985747,"[18.482194900512695, 39.51614761352539]",1.0
2740144427,"[9.6996431350708, 34.02702713012695]",2.0
3887700617,"[-24.194753646850586, 24.23798370361328]",1.0
874109561,"[-9.949405670166016, 18.37470817565918]",2.0
6292873734,"[-74.08404541015625, 51.32838821411133]",1.0
5276119535,"[90.41273498535156, 37.28907775878906]",2.0
4660751494,"[-20.68613052368164, 45.29351806640625]",1.0
7290352049,"[89.54608917236328, 49.153560638427734]",2.0
8647560886,"[35.92799758911133, 29.022485733032227]",2.0
3697063699,"[-9.514918327331543, 34.83846664428711]",2.0
2820465061,"[1.9703885316848755, -1.7502084970474243]",1.0
2297920904,"[3.469799757003784, 44.89505386352539]",2.0
8990311928,"[-19.659170150756836, 36.98725128173828]",2.0
7994181526,"[67.20850372314453, 42.33572769165039]",2.0
7775161339,"[73.46851348876953, 22.813461303710938]",2.0
266534976,"[-14.940750122070312, 9.448379516601562]",1.0
6733725753,"[9.197793960571289, 38.878543853759766]",2.0
2270375152,"[-14.680113792419434, 14.129756927490234]",1.0
4675818358,"[10.847146987915039, 53.5025634765625]",2.0
632538029,"[13.972236633300781, 39.36411666870117]",2.0
9775692674,"[-56.3327751159668, 31.351001739501953]",2.0
6566550694,"[-37.24672317504883, 32.26430892944336]",1.0
6960462023,"[-29.964014053344727, 4.023366928100586]",2.0
7823501773,"[58.336368560791016, 34.56397247314453]",2.0
9597397839,"[49.79046630859375, -48.988277435302734]",2.0
1859762999,"[-38.76198959350586, -13.58104419708252]",1.0
1782550451,"[-15.174522399902344, 88.9176025390625]",2.0
2586737261,"[-46.493553161621094, 78.03814697265625]",1.0
62446493,"[-21.941896438598633, 79.69824981689453]",1.0
4126666344,"[18.00847053527832, 52.70660400390625]",2.0
8217195743,"[-47.332237243652344, 67.0802993774414]",1.0
2189376164,"[30.415388107299805, -93.33763885498047]",1.0
9267341639,"[-47.97713088989258, 42.9960823059082]",1.0
